stop_id,trip_id,timepoint,stop_sequence,arrival_time,departure_time
27.487153.0352023050208265328,T_213,1,2,08:26:53,08:26:53
27.487153.035202305020844560,T_214,1,1,08:44:56,08:44:56
27.426153.1520230502091836126,T_214,1,2,09:18:36,09:18:36
27.426153.15202305020958020,T_215,1,1,09:58:02,09:58:02
27.483153.03620230502103228159,T_215,1,2,10:32:28,10:32:28
27.483153.036202305021046300,T_216,1,1,10:46:30,10:46:30
27.501153.0362023050210541524,T_216,1,2,10:54:15,10:54:15
27.501153.036202305021116180,T_217,1,1,11:16:18,11:16:18
27.487153.032023050211531271,T_217,1,2,11:53:12,11:53:12
27.487153.03202305021202190,T_218,1,1,12:02:19,12:02:19
27.471153.0262023050212120437,T_218,1,2,12:12:04,12:12:04
27.472153.026202305021227030,T_219,1,1,12:27:03,12:27:03
27.456153.0332023050212392127,T_219,1,2,12:39:21,12:39:21
27.456153.033202305021248020,T_220,1,1,12:48:02,12:48:02
27.426153.15520230502132137118,T_220,1,2,13:21:37,13:21:37
27.426153.15202305022006300,T_221,1,1,20:06:30,20:06:30
27.444153.1722023050220144435,T_221,1,2,20:14:44,20:14:44
27.444153.172202305022025270,T_222,1,1,20:25:27,20:25:27
27.426153.152023050220323136,T_222,1,2,20:32:31,20:32:31
27.426153.15202305030618200,T_223,1,1,06:18:20,06:18:20
27.469153.02520230503070319143,T_223,1,2,07:03:19,07:03:19
27.469153.025202305030716330,T_224,1,1,07:16:33,07:16:33
27.479153.0232023050307312636,T_224,1,2,07:31:26,07:31:26
27.479153.023202305030753530,T_225,1,1,07:53:53,07:53:53
27.471153.0262023050308133841,T_225,1,2,08:13:38,08:13:38
27.471153.026202305030813380,T_226,1,1,08:13:38,08:13:38
27.456153.0332023050308425728,T_226,1,2,08:42:57,08:42:57
27.456153.033202305030858520,T_227,1,1,08:58:52,08:58:52
27.483153.0362023050309085629,T_227,1,2,09:08:56,09:08:56
27.481153.038202305030934180,T_228,1,1,09:34:18,09:34:18
27.426153.1520230503101252142,T_228,1,2,10:12:52,10:12:52
27.426153.15202305031042250,T_229,1,1,10:42:25,10:42:25
27.501153.03620230503112056150,T_229,1,2,11:20:56,11:20:56
27.501153.036202305031137260,T_230,1,1,11:37:26,11:37:26
27.487153.0352023050311463024,T_230,1,2,11:46:30,11:46:30
27.481153.039202305031230540,T_231,1,1,12:30:54,12:30:54
27.426153.1520230503131226143,T_231,1,2,13:12:26,13:12:26
27.426153.15202305031919160,T_232,1,1,19:19:16,19:19:16
27.446153.1722023050319264543,T_232,1,2,19:26:45,19:26:45
27.446153.172202305031935380,T_233,1,1,19:35:38,19:35:38
27.426153.152023050319422635,T_233,1,2,19:42:26,19:42:26
27.426153.154202305040648540,T_234,1,1,06:48:54,06:48:54
27.469153.02520230504072947130,T_234,1,2,07:29:47,07:29:47
27.469153.025202305040801340,T_235,1,1,08:01:34,08:01:34
27.426153.1520230504084118137,T_235,1,2,08:41:18,08:41:18
27.426153.15202305040919560,T_236,1,1,09:19:56,09:19:56
27.483153.03620230504095308141,T_236,1,2,09:53:08,09:53:08
27.483153.036202305041009090,T_237,1,1,10:09:09,10:09:09
27.501153.0362023050410143223,T_237,1,2,10:14:32,10:14:32
27.501153.036202305041026300,T_238,1,1,10:26:30,10:26:30
27.478153.0222023050410393942,T_238,1,2,10:39:39,10:39:39
27.478153.022202305041056470,T_239,1,1,10:56:47,10:56:47
27.456153.0332023050411131648,T_239,1,2,11:13:16,11:13:16
27.456153.033202305041125580,T_240,1,1,11:25:58,11:25:58
27.441153.1282023050411485296,T_240,1,2,11:48:52,11:48:52
27.441153.128202305041152290,T_241,1,1,11:52:29,11:52:29
27.426153.152023050412135960,T_241,1,2,12:13:59,12:13:59
27.426153.15202305041216220,T_242,1,1,12:16:22,12:16:22
27.471153.02620230504125307136,T_242,1,2,12:53:07,12:53:07
27.471153.026202305041253070,T_243,1,1,12:53:07,12:53:07
27.426153.1520230504135712154,T_243,1,2,13:57:12,13:57:12
27.426153.15202305050623080,T_244,1,1,06:23:08,06:23:08
27.469153.02520230505070659168,T_244,1,2,07:06:59,07:06:59
27.469153.025202305050737100,T_245,1,1,07:37:10,07:37:10
27.479153.0232023050507503029,T_245,1,2,07:50:30,07:50:30
27.479153.023202305050816320,T_246,1,1,08:16:32,08:16:32
27.487153.0352023050508292434,T_246,1,2,08:29:24,08:29:24
27.487153.035202305050845550,T_247,1,1,08:45:55,08:45:55
27.426153.1520230505092528150,T_247,1,2,09:25:28,09:25:28
27.426153.15202305050932570,T_248,1,1,09:32:57,09:32:57
27.483153.03620230505100643140,T_248,1,2,10:06:43,10:06:43
27.483153.036202305051023400,T_249,1,1,10:23:40,10:23:40
27.501153.0362023050510311521,T_249,1,2,10:31:15,10:31:15
27.501153.036202305051041430,T_250,1,1,10:41:43,10:41:43
27.471153.0262023050511022965,T_250,1,2,11:02:29,11:02:29
27.471153.026202305051102290,T_251,1,1,11:02:29,11:02:29
27.456153.0332023050511281233,T_251,1,2,11:28:12,11:28:12
27.456153.033202305051140380,T_252,1,1,11:40:38,11:40:38
27.434153.0662023050511524537,T_252,1,2,11:52:45,11:52:45
27.431153.067202305051231240,T_253,1,1,12:31:24,12:31:24
27.425153.152023050512511492,T_253,1,2,12:51:14,12:51:14
27.426153.15202305060532530,T_254,1,1,05:32:53,05:32:53
27.501153.04520230506062412162,T_254,1,2,06:24:12,06:24:12
27.501153.045202305060658320,T_255,1,1,06:58:32,06:58:32
27.469153.0252023050607140950,T_255,1,2,07:14:09,07:14:09
27.469153.025202305060806440,T_256,1,1,08:06:44,08:06:44
27.426153.1520230506085702192,T_256,1,2,08:57:02,08:57:02
27.426153.154202305060937050,T_257,1,1,09:37:05,09:37:05
27.487153.03520230506101106128,T_257,1,2,10:11:06,10:11:06
27.487153.035202305061022320,T_258,1,1,10:22:32,10:22:32
27.501153.0362023050610345728,T_258,1,2,10:34:57,10:34:57
27.501153.036202305061044400,T_259,1,1,10:44:40,10:44:40
27.48153.0232023050611024042,T_259,1,2,11:02:40,11:02:40
27.48153.023202305061119030,T_260,1,1,11:19:03,11:19:03
27.472153.0272023050611403050,T_260,1,2,11:40:30,11:40:30
27.472153.026202305061201490,T_261,1,1,12:01:49,12:01:49
27.456153.0332023050612151128,T_261,1,2,12:15:11,12:15:11
27.456153.033202305061220000,T_262,1,1,12:20:00,12:20:00
27.47153.0712023050612385660,T_262,1,2,12:38:56,12:38:56
27.47153.071202305061246240,T_263,1,1,12:46:24,12:46:24
27.426153.1520230506131708124,T_263,1,2,13:17:08,13:17:08
27.426153.15202305061331510,T_264,1,1,13:31:51,13:31:51
27.441153.1282023050613394443,T_264,1,2,13:39:44,13:39:44
27.441153.128202305061342010,T_265,1,1,13:42:01,13:42:01
27.069153.20320230506150654455,T_265,1,2,15:06:54,15:06:54
27.069153.203202305061544140,T_266,1,1,15:44:14,15:44:14
27.426153.1520230506172232552,T_266,1,2,17:22:32,17:22:32
27.426153.15202305080610020,T_267,1,1,06:10:02,06:10:02
27.469153.02520230508070511159,T_267,1,2,07:05:11,07:05:11
27.469153.025202305080744100,T_268,1,1,07:44:10,07:44:10
27.479153.0232023050807582037,T_268,1,2,07:58:20,07:58:20
27.479153.023202305080825240,T_269,1,1,08:25:24,08:25:24
27.487153.0352023050808362526,T_269,1,2,08:36:25,08:36:25
27.487153.035202305080856080,T_270,1,1,08:56:08,08:56:08
27.426153.1520230508092624127,T_270,1,2,09:26:24,09:26:24
27.426153.15202305081005090,T_271,1,1,10:05:09,10:05:09
27.537153.08620230508104353145,T_271,1,2,10:43:53,10:43:53
27.537153.086202305081052030,T_272,1,1,10:52:03,10:52:03
27.483153.0362023050811141271,T_272,1,2,11:14:12,11:14:12
27.483153.036202305081135210,T_273,1,1,11:35:21,11:35:21
27.501153.0362023050811500133,T_273,1,2,11:50:01,11:50:01
27.501153.036202305081211070,T_274,1,1,12:11:07,12:11:07
27.456153.0332023050812255945,T_274,1,2,12:25:59,12:25:59
27.456153.033202305081239440,T_275,1,1,12:39:44,12:39:44
27.471153.0262023050812565452,T_275,1,2,12:56:54,12:56:54
27.471153.026202305081317480,T_276,1,1,13:17:48,13:17:48
27.426153.15420230508134656135,T_276,1,2,13:46:56,13:46:56
27.426153.15202305090617420,T_277,1,1,06:17:42,06:17:42
27.469153.02520230509070734157,T_277,1,2,07:07:34,07:07:34
27.47153.025202305090727360,T_278,1,1,07:27:36,07:27:36
27.479153.0232023050907432833,T_278,1,2,07:43:28,07:43:28
27.479153.023202305090750510,T_279,1,1,07:50:51,07:50:51
27.456153.0332023050908134353,T_279,1,2,08:13:43,08:13:43
27.456153.033202305090822190,T_280,1,1,08:22:19,08:22:19
27.483153.0362023050908345235,T_280,1,2,08:34:52,08:34:52
27.483153.036202305090849130,T_281,1,1,08:49:13,08:49:13
27.5153.0362023050908564824,T_281,1,2,08:56:48,08:56:48
27.5153.036202305090908470,T_282,1,1,09:08:47,09:08:47
27.483153.0362023050909173222,T_282,1,2,09:17:32,09:17:32
27.483153.036202305090921200,T_283,1,1,09:21:20,09:21:20
27.501153.0362023050909282124,T_283,1,2,09:28:21,09:28:21
27.501153.036202305090937340,T_284,1,1,09:37:34,09:37:34
27.487153.032023050909465729,T_284,1,2,09:46:57,09:46:57
27.487153.03202305091010180,T_285,1,1,10:10:18,10:10:18
27.426153.1520230509104251135,T_285,1,2,10:42:51,10:42:51
27.426153.15202305091102300,T_286,1,1,11:02:30,11:02:30
27.472153.02620230509113857135,T_286,1,2,11:38:57,11:38:57
27.472153.026202305091138570,T_287,1,1,11:38:57,11:38:57
27.469153.0712023050912143861,T_287,1,2,12:14:38,12:14:38
27.469153.071202305091223350,T_288,1,1,12:23:35,12:23:35
27.441153.1282023050912370768,T_288,1,2,12:37:07,12:37:07
27.441153.128202305091242590,T_289,1,1,12:42:59,12:42:59
27.426153.152023050912514538,T_289,1,2,12:51:45,12:51:45
27.426153.15202305091309380,T_290,1,1,13:09:38,13:09:38
27.197153.01320230509140312274,T_290,1,2,14:03:12,14:03:12
27.197153.013202305091415430,T_291,1,1,14:15:43,14:15:43
27.203153.0112023050914224622,T_291,1,2,14:22:46,14:22:46
27.203153.011202305091425130,T_292,1,1,14:25:13,14:25:13
27.426153.1520230509151805277,T_292,1,2,15:18:05,15:18:05
27.426153.15202305100351080,T_293,1,1,03:51:08,03:51:08
27.426153.1520230510042211176,T_293,1,2,04:22:11,04:22:11
27.426153.15202305100656500,T_294,1,1,06:56:50,06:56:50
27.469153.02520230510075020170,T_294,1,2,07:50:20,07:50:20
27.469153.025202305100804490,T_295,1,1,08:04:49,08:04:49
27.479153.0232023051008182031,T_295,1,2,08:18:20,08:18:20
27.479153.023202305100835500,T_296,1,1,08:35:50,08:35:50
27.487153.0352023051008432328,T_296,1,2,08:43:23,08:43:23
27.487153.035202305100855230,T_297,1,1,08:55:23,08:55:23
27.472153.0262023051009124548,T_297,1,2,09:12:45,09:12:45
27.472153.026202305100924550,T_298,1,1,09:24:55,09:24:55
27.485153.042023051009354627,T_298,1,2,09:35:46,09:35:46
27.485153.04202305100940340,T_299,1,1,09:40:34,09:40:34
27.426153.1520230510100343113,T_299,1,2,10:03:43,10:03:43
27.426153.15202305101023070,T_300,1,1,10:23:07,10:23:07
27.483153.03620230510105620148,T_300,1,2,10:56:20,10:56:20
27.483153.036202305101110110,T_301,1,1,11:10:11,11:10:11
27.501153.0362023051011184723,T_301,1,2,11:18:47,11:18:47
27.501153.036202305101130000,T_302,1,1,11:30:00,11:30:00
27.456153.0332023051011424543,T_302,1,2,11:42:45,11:42:45
27.456153.033202305101200200,T_303,1,1,12:00:20,12:00:20
27.431153.0662023051012143340,T_303,1,2,12:14:33,12:14:33
27.431153.066202305101244140,T_304,1,1,12:44:14,12:44:14
27.426153.152023051013022494,T_304,1,2,13:02:24,13:02:24
27.426153.15202305101841020,T_305,1,1,18:41:02,18:41:02
27.441153.1282023051018550557,T_305,1,2,18:55:05,18:55:05
27.441153.128202305101859190,T_306,1,1,18:59:19,18:59:19
27.426153.152023051019061435,T_306,1,2,19:06:14,19:06:14
27.426153.15202305101928270,T_307,1,1,19:28:27,19:28:27
27.444153.1722023051019363544,T_307,1,2,19:36:35,19:36:35
27.444153.172202305101945150,T_308,1,1,19:45:15,19:45:15
27.426153.152023051019524135,T_308,1,2,19:52:41,19:52:41
27.426153.15202305110656380,T_309,1,1,06:56:38,06:56:38
27.469153.02520230511074144150,T_309,1,2,07:41:44,07:41:44
27.469153.025202305110822180,T_310,1,1,08:22:18,08:22:18
27.426153.1520230511091147170,T_310,1,2,09:11:47,09:11:47
27.426153.15202305110924030,T_311,1,1,09:24:03,09:24:03
27.479153.02220230511100211167,T_311,1,2,10:02:11,10:02:11
27.479153.022202305111020050,T_312,1,1,10:20:05,10:20:05
27.471153.0272023051110360133,T_312,1,2,10:36:01,10:36:01
27.471153.027202305111048420,T_313,1,1,10:48:42,10:48:42
27.456153.0332023051110580527,T_313,1,2,10:58:05,10:58:05
27.456153.033202305111110250,T_314,1,1,11:10:25,11:10:25
27.483153.0362023051111180432,T_314,1,2,11:18:04,11:18:04
27.483153.036202305111136270,T_315,1,1,11:36:27,11:36:27
27.501153.0362023051111473031,T_315,1,2,11:47:30,11:47:30
27.501153.036202305111222400,T_316,1,1,12:22:40,12:22:40
27.481153.0392023051112305125,T_316,1,2,12:30:51,12:30:51
27.481153.039202305111259160,T_317,1,1,12:59:16,12:59:16
27.426153.1520230511133254125,T_317,1,2,13:32:54,13:32:54
27.426153.15202305120636390,T_318,1,1,06:36:39,06:36:39
27.469153.02520230512071725136,T_318,1,2,07:17:25,07:17:25
27.469153.025202305120759320,T_319,1,1,07:59:32,07:59:32
27.487153.0352023051208090234,T_319,1,2,08:09:02,08:09:02
27.487153.035202305120828070,T_320,1,1,08:28:07,08:28:07
27.426153.1520230512090136131,T_320,1,2,09:01:36,09:01:36
27.426153.154202305120937230,T_321,1,1,09:37:23,09:37:23
27.479153.02220230512100536142,T_321,1,2,10:05:36,10:05:36
27.479153.022202305121024550,T_322,1,1,10:24:55,10:24:55
27.472153.0262023051210442045,T_322,1,2,10:44:20,10:44:20
27.472153.026202305121053000,T_323,1,1,10:53:00,10:53:00
27.456153.0332023051211043730,T_323,1,2,11:04:37,11:04:37
27.456153.034202305121118120,T_324,1,1,11:18:12,11:18:12
27.483153.0362023051211295331,T_324,1,2,11:29:53,11:29:53
27.483153.036202305121147580,T_325,1,1,11:47:58,11:47:58
27.501153.0362023051211541523,T_325,1,2,11:54:15,11:54:15
27.501153.036202305121225360,T_326,1,1,12:25:36,12:25:36
27.481153.0392023051212353230,T_326,1,2,12:35:32,12:35:32
27.481153.039202305121307400,T_327,1,1,13:07:40,13:07:40
27.426153.1520230512135625145,T_327,1,2,13:56:25,13:56:25
27.426153.15202305130358340,T_328,1,1,03:58:34,03:58:34
27.469153.02520230513050526176,T_328,1,2,05:05:26,05:05:26
27.469153.025202305130556440,T_329,1,1,05:56:44,05:56:44
27.426153.1520230513062341140,T_329,1,2,06:23:41,06:23:41
27.426153.15202305130653390,T_330,1,1,06:53:39,06:53:39
27.483153.03620230513072717140,T_330,1,2,07:27:17,07:27:17
27.487153.035202305130800170,T_331,1,1,08:00:17,08:00:17
27.426153.1520230513082639131,T_331,1,2,08:26:39,08:26:39
27.426153.15202305130851520,T_332,1,1,08:51:52,08:51:52
27.48153.02320230513095247175,T_332,1,2,09:52:47,09:52:47
27.48153.023202305131009580,T_333,1,1,10:09:58,10:09:58
27.501153.0362023051310214735,T_333,1,2,10:21:47,10:21:47
27.501153.036202305131035260,T_334,1,1,10:35:26,10:35:26
27.426153.1520230513111106138,T_334,1,2,11:11:06,11:11:06
27.426153.15202305131139550,T_335,1,1,11:39:55,11:39:55
27.456153.03320230513122121140,T_335,1,2,12:21:21,12:21:21
27.456153.033202305131230510,T_336,1,1,12:30:51,12:30:51
27.472153.0262023051312492934,T_336,1,2,12:49:29,12:49:29
27.472153.026202305131311140,T_337,1,1,13:11:14,13:11:14
27.426153.1520230513134733147,T_337,1,2,13:47:33,13:47:33
27.426153.15202305150636330,T_338,1,1,06:36:33,06:36:33
27.469153.02520230515072510142,T_338,1,2,07:25:10,07:25:10
27.469153.025202305150757190,T_339,1,1,07:57:19,07:57:19
27.479153.0232023051508135435,T_339,1,2,08:13:54,08:13:54
27.479153.023202305150837160,T_340,1,1,08:37:16,08:37:16
27.487153.0352023051508474726,T_340,1,2,08:47:47,08:47:47
27.487153.035202305150902500,T_341,1,1,09:02:50,09:02:50
27.426153.1520230515093136131,T_341,1,2,09:31:36,09:31:36
27.426153.15202305151022340,T_342,1,1,10:22:34,10:22:34
27.501153.03620230515105809148,T_342,1,2,10:58:09,10:58:09
27.501153.036202305151122570,T_343,1,1,11:22:57,11:22:57
27.456153.0342023051511361543,T_343,1,2,11:36:15,11:36:15
27.456153.034202305151149110,T_344,1,1,11:49:11,11:49:11
27.471153.0262023051512031638,T_344,1,2,12:03:16,12:03:16
27.471153.026202305151203160,T_345,1,1,12:03:16,12:03:16
27.481153.0392023051512323130,T_345,1,2,12:32:31,12:32:31
27.481153.039202305151304070,T_346,1,1,13:04:07,13:04:07
27.426153.1520230515133010120,T_346,1,2,13:30:10,13:30:10
27.426153.15202305160616020,T_347,1,1,06:16:02,06:16:02
27.469153.02520230516070533162,T_347,1,2,07:05:33,07:05:33
27.469153.025202305160720320,T_348,1,1,07:20:32,07:20:32
27.472153.0262023051607374944,T_348,1,2,07:37:49,07:37:49
27.472153.026202305160737490,T_349,1,1,07:37:49,07:37:49
27.438153.0672023051608450298,T_349,1,2,08:45:02,08:45:02
27.438153.067202305160851260,T_350,1,1,08:51:26,08:51:26
27.501153.0362023051609253481,T_350,1,2,09:25:34,09:25:34
27.501153.036202305160945320,T_351,1,1,09:45:32,09:45:32
27.487153.032023051610031443,T_351,1,2,10:03:14,10:03:14
27.487153.03202305161020140,T_352,1,1,10:20:14,10:20:14
27.578153.09520230516112122187,T_352,1,2,11:21:22,11:21:22
27.578153.095202305161124290,T_353,1,1,11:24:29,11:24:29
27.578153.1132023051611365439,T_353,1,2,11:36:54,11:36:54
27.578153.113202305161141400,T_354,1,1,11:41:40,11:41:40
27.558153.1182023051611454921,T_354,1,2,11:45:49,11:45:49
27.558153.118202305161216190,T_355,1,1,12:16:19,12:16:19
27.426153.1520230516124017113,T_355,1,2,12:40:17,12:40:17
27.426153.15202305161329530,T_356,1,1,13:29:53,13:29:53
27.426153.1520230516140009145,T_356,1,2,14:00:09,14:00:09
27.426153.15202305170642180,T_357,1,1,06:42:18,06:42:18
27.435153.0792023051707113397,T_357,1,2,07:11:33,07:11:33
27.435153.079202305170714280,T_358,1,1,07:14:28,07:14:28
27.469153.0252023051707360254,T_358,1,2,07:36:02,07:36:02
27.469153.025202305170801500,T_359,1,1,08:01:50,08:01:50
27.471153.0262023051708141129,T_359,1,2,08:14:11,08:14:11
27.472153.026202305170831080,T_360,1,1,08:31:08,08:31:08
27.479153.0232023051708535048,T_360,1,2,08:53:50,08:53:50
27.479153.023202305170908550,T_361,1,1,09:08:55,09:08:55
27.501153.0362023051709191037,T_361,1,2,09:19:10,09:19:10
27.501153.036202305170931200,T_362,1,1,09:31:20,09:31:20
27.483153.0362023051709392124,T_362,1,2,09:39:21,09:39:21
27.481153.039202305171001140,T_363,1,1,10:01:14,10:01:14
27.426153.1520230517102505112,T_363,1,2,10:25:05,10:25:05
27.426153.15202305171101190,T_364,1,1,11:01:19,11:01:19
27.441153.1282023051711154546,T_364,1,2,11:15:45,11:15:45
27.441153.128202305171125070,T_365,1,1,11:25:07,11:25:07
27.469153.0712023051711405160,T_365,1,2,11:40:51,11:40:51
27.469153.071202305171153330,T_366,1,1,11:53:33,11:53:33
27.487153.0352023051712090652,T_366,1,2,12:09:06,12:09:06
27.481153.039202305171315330,T_367,1,1,13:15:33,13:15:33
27.426153.1520230517135009139,T_367,1,2,13:50:09,13:50:09
27.426153.15202305180642290,T_368,1,1,06:42:29,06:42:29
27.469153.02520230518074243174,T_368,1,2,07:42:43,07:42:43
27.469153.025202305180818040,T_369,1,1,08:18:04,08:18:04
27.479153.0232023051808333533,T_369,1,2,08:33:35,08:33:35
27.479153.023202305180851230,T_370,1,1,08:51:23,08:51:23
27.501153.0362023051809045439,T_370,1,2,09:04:54,09:04:54
27.501153.036202305180916490,T_371,1,1,09:16:49,09:16:49
27.487153.0352023051809230420,T_371,1,2,09:23:04,09:23:04
27.487153.035202305180929140,T_372,1,1,09:29:14,09:29:14
27.426153.1520230518102229165,T_372,1,2,10:22:29,10:22:29
27.426153.15202305181102320,T_373,1,1,11:02:32,11:02:32
27.456153.03420230518114407145,T_373,1,2,11:44:07,11:44:07
27.456153.034202305181201130,T_374,1,1,12:01:13,12:01:13
27.471153.0262023051812175354,T_374,1,2,12:17:53,12:17:53
27.471153.026202305181217530,T_375,1,1,12:17:53,12:17:53
27.481153.0382023051812411731,T_375,1,2,12:41:17,12:41:17
27.481153.039202305181324440,T_376,1,1,13:24:44,13:24:44
27.426153.1520230518135341122,T_376,1,2,13:53:41,13:53:41
27.426153.154202305190701550,T_377,1,1,07:01:55,07:01:55
27.469153.02520230519072938114,T_377,1,2,07:29:38,07:29:38
27.469153.025202305190806050,T_378,1,1,08:06:05,08:06:05
27.487153.0352023051908323356,T_378,1,2,08:32:33,08:32:33
27.487153.035202305190856580,T_379,1,1,08:56:58,08:56:58
27.426153.1520230519092701131,T_379,1,2,09:27:01,09:27:01
27.426153.15202305190954040,T_380,1,1,09:54:04,09:54:04
27.456153.03420230519103629137,T_380,1,2,10:36:29,10:36:29
27.456153.034202305191048390,T_381,1,1,10:48:39,10:48:39
27.472153.0262023051911024436,T_381,1,2,11:02:44,11:02:44
27.472153.026202305191102440,T_382,1,1,11:02:44,11:02:44
27.481153.0232023051911402261,T_382,1,2,11:40:22,11:40:22
27.48153.023202305191215040,T_383,1,1,12:15:04,12:15:04
27.501153.0362023051912320742,T_383,1,2,12:32:07,12:32:07
27.501153.036202305191257490,T_384,1,1,12:57:49,12:57:49
27.482153.042023051913065626,T_384,1,2,13:06:56,13:06:56
27.482153.04202305191336580,T_385,1,1,13:36:58,13:36:58
27.426153.1520230519140723119,T_385,1,2,14:07:23,14:07:23
27.426153.15202305200637390,T_386,1,1,06:37:39,06:37:39
27.469153.02520230520070929136,T_386,1,2,07:09:29,07:09:29
27.469153.025202305200715500,T_387,1,1,07:15:50,07:15:50
27.469153.025202305200716312,T_387,1,2,07:16:31,07:16:31
27.47153.025202305200747530,T_388,1,1,07:47:53,07:47:53
27.426153.1520230520081309114,T_388,1,2,08:13:09,08:13:09
27.426153.15202305200838280,T_389,1,1,08:38:28,08:38:28
27.481153.02320230520091310151,T_389,1,2,09:13:10,09:13:10
27.481153.023202305200940070,T_390,1,1,09:40:07,09:40:07
27.456153.0332023052009520533,T_390,1,2,09:52:05,09:52:05
27.456153.033202305201000080,T_391,1,1,10:00:08,10:00:08
27.426153.1520230520110854175,T_391,1,2,11:08:54,11:08:54
27.426153.15202305201111300,T_392,1,1,11:11:30,11:11:30
27.5153.03620230520114425139,T_392,1,2,11:44:25,11:44:25
27.5153.036202305201155350,T_393,1,1,11:55:35,11:55:35
27.472153.0262023052012125155,T_393,1,2,12:12:51,12:12:51
27.472153.026202305201212510,T_394,1,1,12:12:51,12:12:51
27.426153.1520230520130029137,T_394,1,2,13:00:29,13:00:29
27.426153.15202305220619260,T_395,1,1,06:19:26,06:19:26
27.469153.02520230522070305139,T_395,1,2,07:03:05,07:03:05
27.469153.025202305220735350,T_396,1,1,07:35:35,07:35:35
27.479153.0232023052207494934,T_396,1,2,07:49:49,07:49:49
27.479153.023202305220806250,T_397,1,1,08:06:25,08:06:25
27.481153.0382023052208164125,T_397,1,2,08:16:41,08:16:41
27.481153.038202305220830060,T_398,1,1,08:30:06,08:30:06
27.426153.1520230522090053118,T_398,1,2,09:00:53,09:00:53
27.426153.15202305220939200,T_399,1,1,09:39:20,09:39:20
27.456153.03320230522102030156,T_399,1,2,10:20:30,10:20:30
27.456153.033202305221030190,T_400,1,1,10:30:19,10:30:19
27.472153.0262023052210533364,T_400,1,2,10:53:33,10:53:33
27.472153.026202305221106530,T_401,1,1,11:06:53,11:06:53
27.501153.0362023052211170037,T_401,1,2,11:17:00,11:17:00
27.501153.036202305221135390,T_402,1,1,11:35:39,11:35:39
27.481153.0392023052211453529,T_402,1,2,11:45:35,11:45:35
27.481153.039202305221216530,T_403,1,1,12:16:53,12:16:53
27.426153.1520230522130005153,T_403,1,2,13:00:05,13:00:05
27.426153.153202305230642340,T_404,1,1,06:42:34,06:42:34
27.487153.03520230523071642126,T_404,1,2,07:16:42,07:16:42
27.487153.035202305230733410,T_405,1,1,07:33:41,07:33:41
27.479153.0232023052307475831,T_405,1,2,07:47:58,07:47:58
27.479153.023202305230807080,T_406,1,1,08:07:08,08:07:08
27.456153.0332023052308272944,T_406,1,2,08:27:29,08:27:29
27.456153.033202305230838440,T_407,1,1,08:38:44,08:38:44
27.472153.0262023052308570643,T_407,1,2,08:57:06,08:57:06
27.472153.026202305230916170,T_408,1,1,09:16:17,09:16:17
27.501153.0362023052309310139,T_408,1,2,09:31:01,09:31:01
27.501153.036202305230955460,T_409,1,1,09:55:46,09:55:46
27.487153.032023052310285156,T_409,1,2,10:28:51,10:28:51
27.487153.03202305231041490,T_410,1,1,10:41:49,10:41:49
27.481153.0392023052310520328,T_410,1,2,10:52:03,10:52:03
27.481153.039202305231123110,T_411,1,1,11:23:11,11:23:11
27.426153.1520230523122500200,T_411,1,2,12:25:00,12:25:00
27.426153.15202305240906310,T_412,1,1,09:06:31,09:06:31
27.606153.1120230524095625174,T_412,1,2,09:56:25,09:56:25
27.606153.11202305241006460,T_413,1,1,10:06:46,10:06:46
27.426153.1520230524103140143,T_413,1,2,10:31:40,10:31:40
27.426153.15202305250648110,T_414,1,1,06:48:11,06:48:11
27.47153.02520230525074210155,T_414,1,2,07:42:10,07:42:10
27.47153.024202305250813380,T_415,1,1,08:13:38,08:13:38
27.479153.0232023052508302434,T_415,1,2,08:30:24,08:30:24
27.479153.023202305250844270,T_416,1,1,08:44:27,08:44:27
27.456153.0332023052509040442,T_416,1,2,09:04:04,09:04:04
27.456153.033202305250918060,T_417,1,1,09:18:06,09:18:06
27.426153.1520230525094840117,T_417,1,2,09:48:40,09:48:40
27.426153.15202305251024230,T_418,1,1,10:24:23,10:24:23
27.501153.03620230525110125140,T_418,1,2,11:01:25,11:01:25
27.501153.036202305251119010,T_419,1,1,11:19:01,11:19:01
27.487153.0352023052511291826,T_419,1,2,11:29:18,11:29:18
27.487153.035202305251132410,T_420,1,1,11:32:41,11:32:41
27.471153.0262023052511455137,T_420,1,2,11:45:51,11:45:51
27.471153.026202305251145510,T_421,1,1,11:45:51,11:45:51
27.481153.0362023052512111223,T_421,1,2,12:11:12,12:11:12
27.481153.039202305251255270,T_422,1,1,12:55:27,12:55:27
27.436153.17320230525132458120,T_422,1,2,13:24:58,13:24:58
27.436153.173202305251333560,T_423,1,1,13:33:56,13:33:56
27.426153.152023052513555661,T_423,1,2,13:55:56,13:55:56
27.426153.15202305260610480,T_424,1,1,06:10:48,06:10:48
27.426153.1520230526064207160,T_424,1,2,06:42:07,06:42:07
27.426153.15202305260656280,T_425,1,1,06:56:28,06:56:28
27.469153.02520230526075534174,T_425,1,2,07:55:34,07:55:34
27.469153.025202305260823250,T_426,1,1,08:23:25,08:23:25
27.487153.0352023052608370838,T_426,1,2,08:37:08,08:37:08
27.487153.035202305260900560,T_427,1,1,09:00:56,09:00:56
27.426153.1520230526093150121,T_427,1,2,09:31:50,09:31:50
27.426153.154202305261016360,T_428,1,1,10:16:36,10:16:36
